sensor_type,date,recorded
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 4:17:06 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 4:37:06 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 4:41:06 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 4:57:06 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 5:01:06 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 5:37:06 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 5:45:06 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 5:49:06 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 5:53:06 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 5:57:06 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 6:01:06 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 6:05:06 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 6:09:06 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 6:25:06 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 6:29:06 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 6:37:06 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 6:41:06 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 6:45:06 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 7:05:07 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 7:09:07 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 7:21:09 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 7:25:09 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 7:33:09 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 7:37:09 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 7:57:09 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 8:01:09 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 8:41:09 PM,77
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 8:45:09 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 8:53:09 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 8:57:09 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 9:01:09 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 9:05:09 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 9:09:09 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 9:17:09 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 9:21:09 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 9:29:09 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 10:05:08 PM,77
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 10:09:08 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 10:17:08 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 10:21:08 PM,77
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 10:25:08 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 10:45:08 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 10:53:08 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:09:08 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:13:08 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:17:08 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:21:08 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:25:08 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:37:08 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:41:08 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:45:08 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:49:08 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:53:08 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/13/2016 11:57:08 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:01:08 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:17:08 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:25:08 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:29:08 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:33:08 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:37:08 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:41:08 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:49:08 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:53:08 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:01:01 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:05:01 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:25:01 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:29:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:45:00 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:53:00 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:57:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:17:00 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:21:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:25:00 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:29:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:33:00 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:41:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:49:00 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:53:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:05:00 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:09:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:13:00 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:17:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:25:00 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:29:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:33:00 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:37:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 4:29:00 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 4:33:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 4:41:00 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 4:45:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:05:00 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:09:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:17:00 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:21:01 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:01:00 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:13:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:21:19 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:33:01 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:37:00 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:41:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:53:00 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:57:01 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:09:02 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:13:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:21:05 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:29:07 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:33:09 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:41:09 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:45:12 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:49:09 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:53:09 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:57:09 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:05:09 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:09:09 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:13:09 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:17:17 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:21:09 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:25:09 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:33:13 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:53:08 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:57:20 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:09:13 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:13:13 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:17:13 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:21:17 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:25:14 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:33:13 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:45:21 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:53:24 AM,77
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:57:26 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:21:26 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:25:26 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:45:31 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:53:26 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:57:39 AM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:01:27 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:05:30 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:09:56 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:21:26 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:25:26 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:29:26 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:37:26 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:29:26 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:33:26 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:53:26 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 12:57:26 PM,72
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:01:26 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:09:26 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:13:26 PM,72
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:17:26 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:29:26 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 1:33:26 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:09:27 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:13:27 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:29:27 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:33:27 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:45:28 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:49:28 PM,72
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 2:53:28 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:13:27 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:17:27 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:25:27 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:29:27 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:49:29 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:53:32 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 3:57:32 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 4:13:32 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 4:17:32 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 4:33:32 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 4:37:32 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 4:45:32 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 4:49:32 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:05:34 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:09:34 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:17:34 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:21:34 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:25:34 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:37:34 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 5:41:34 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:17:34 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:21:34 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:25:34 PM,72
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:29:34 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:45:34 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:49:34 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:53:34 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 6:57:34 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:05:34 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:09:34 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:21:37 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:25:38 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:33:39 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:37:39 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:41:39 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:49:39 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 7:57:39 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:01:39 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:05:39 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:09:39 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:17:39 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:21:39 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:25:39 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:29:39 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:33:39 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:45:39 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:49:39 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:53:39 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 8:57:39 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:01:39 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:05:39 PM,72
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:09:39 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:13:39 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:17:40 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:21:40 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:25:40 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:33:40 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:37:40 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:41:40 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 9:45:40 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:09:45 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:13:45 PM,76
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:17:45 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:21:44 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:33:44 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:37:45 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:41:45 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:45:45 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 10:49:47 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:01:47 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:05:47 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:09:47 PM,73
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:17:47 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:29:47 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:33:47 PM,72
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:37:47 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:45:47 PM,75
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:49:47 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:53:47 PM,72
ms_p3:sensormultilevel::batterylevel:, 2/14/2016 11:57:47 PM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 12:17:47 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 12:21:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 12:25:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 12:37:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 12:41:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 12:49:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 12:53:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 12:57:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 1:01:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 1:13:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 1:21:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 1:45:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 1:49:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:01:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:05:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:09:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:13:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:17:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:21:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:25:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:37:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:41:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:45:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 2:49:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:01:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:05:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:09:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:13:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:25:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:29:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:33:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:37:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:49:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:53:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 3:57:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:01:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:05:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:09:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:13:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:17:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:21:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:25:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:29:47 AM,71
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:33:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:37:47 AM,71
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:41:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:45:51 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:49:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 4:57:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:01:47 AM,71
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:05:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:09:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:13:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:17:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:21:57 AM,71
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:25:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:37:47 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:41:47 AM,71
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:45:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 5:49:46 AM,71
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:01:46 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:17:49 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:21:46 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:25:46 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:29:54 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:33:46 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:37:46 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:41:47 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:49:47 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:53:46 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 6:57:46 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:01:46 AM,71
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:05:46 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:13:46 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:17:49 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:21:46 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:25:46 AM,71
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:37:46 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:41:54 AM,71
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:49:46 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:53:46 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 7:58:03 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 8:17:46 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 8:25:46 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 8:37:50 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 8:41:52 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 8:49:55 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 8:53:52 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 9:01:53 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 9:05:55 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 9:17:54 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 9:33:52 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 9:37:55 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 9:41:55 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 9:45:55 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 9:53:59 AM,71
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 9:57:56 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 10:17:56 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 10:21:59 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 10:29:59 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 10:50:21 AM,73
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 10:54:00 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 11:14:00 AM,75
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 11:18:00 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 11:30:09 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 11:34:00 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 11:38:01 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 11:42:00 AM,74
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 11:54:00 AM,72
ms_p3:sensormultilevel::batterylevel:, 2/15/2016 11:58:00 AM,74
