sensor_type,date,recorded
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:57:02 AM,67.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 3:25:02 AM,67
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 3:53:02 AM,66.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 4:05:02 AM,66.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 4:29:02 AM,66.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 4:45:02 AM,66.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 4:49:02 AM,66.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 4:53:02 AM,66.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 4:57:02 AM,66.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 5:05:02 AM,66.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 5:29:03 AM,66.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 5:37:03 AM,66.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 6:05:05 AM,66.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 6:21:03 AM,66.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 6:49:03 AM,66.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:21:03 AM,66.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:25:07 AM,66.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:29:03 AM,66.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:33:03 AM,67
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:37:08 AM,67.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:41:07 AM,67.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:53:12 AM,67.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:57:07 AM,67.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:01:04 AM,67.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:09:03 AM,67.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:13:04 AM,67.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:17:03 AM,68
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:21:08 AM,68.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:29:04 AM,68.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:41:07 AM,68.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:45:06 AM,68.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:53:05 AM,68.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 9:05:10 AM,68.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 9:13:06 AM,68.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 9:17:10 AM,68.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 9:21:16 AM,68.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 9:29:07 AM,68.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 9:45:07 AM,69
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 9:53:07 AM,69.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:05:07 AM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:25:18 AM,69.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:37:12 AM,69.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:41:08 AM,69.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:13:07 AM,69.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:17:07 AM,69.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:21:07 AM,69.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:45:07 AM,69.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:49:09 AM,69.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 12:13:10 PM,69.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 12:17:09 PM,69.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 12:25:09 PM,69.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 12:41:11 PM,69.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 12:45:11 PM,69.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 1:21:11 PM,69.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 1:25:11 PM,69.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 1:29:11 PM,69.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 1:33:11 PM,69.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 1:49:11 PM,69.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:01:11 PM,69.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:29:12 PM,70.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:33:12 PM,70.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 2:41:12 PM,70.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 3:01:11 PM,70.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 3:13:15 PM,70.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 3:17:11 PM,70.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 3:33:11 PM,70.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 3:45:11 PM,70.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 3:57:11 PM,70.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 4:21:11 PM,71
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 4:49:11 PM,71.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 4:53:11 PM,71.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 5:05:11 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 5:09:11 PM,71.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 5:17:11 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 5:21:11 PM,71.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 5:45:11 PM,71.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 5:49:11 PM,71.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 6:05:11 PM,71.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 6:33:11 PM,71.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 6:49:11 PM,71.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:01:11 PM,71.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:05:11 PM,71.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:09:11 PM,71.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 7:25:13 PM,71.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:05:13 PM,72
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:13:13 PM,71.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:17:13 PM,72
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:21:13 PM,71.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:25:13 PM,72
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:41:13 PM,72.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 8:45:13 PM,72
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 9:45:13 PM,72.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 9:49:13 PM,72
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:01:13 PM,72.1
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:17:13 PM,72
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:21:13 PM,71.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:25:13 PM,71.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:33:13 PM,71.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:37:13 PM,71.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:41:13 PM,71.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:45:13 PM,71.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:49:13 PM,71.2
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 10:57:13 PM,71
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:09:13 PM,70.9
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:13:13 PM,70.8
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:21:13 PM,70.7
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:25:13 PM,70.6
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:33:13 PM,70.5
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:37:13 PM,70.4
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:45:13 PM,70.3
ms_p2:sensormultilevel::temperaturesensor:, 2/15/2016 11:53:13 PM,70.2
dws1_p2:sensor:, 2/11/2016 3:22:30 PM,0
dws1_p2:sensor:, 2/11/2016 3:22:30 PM,255
dws1_p2:sensor:, 2/11/2016 3:24:38 PM,0
dws1_p2:sensor:, 2/11/2016 3:24:46 PM,255
dws1_p2:sensor:, 2/11/2016 3:24:48 PM,0
dws1_p2:sensor:, 2/11/2016 3:25:16 PM,255
dws1_p2:sensor:, 2/11/2016 3:25:18 PM,0
dws1_p2:sensor:, 2/11/2016 3:27:28 PM,255
dws1_p2:sensor:, 2/11/2016 3:27:30 PM,0
dws1_p2:sensor:, 2/11/2016 3:29:12 PM,255
dws1_p2:sensor:, 2/11/2016 3:29:23 PM,0
dws1_p2:sensor:, 2/13/2016 10:59:59 AM,0
dws1_p2:sensor:, 2/13/2016 11:00:01 AM,255
dws1_p2:sensor:, 2/13/2016 11:00:03 AM,0
dws1_p2:sensor:, 2/13/2016 11:02:46 AM,255
dws1_p2:sensor:, 2/13/2016 11:02:52 AM,0
dws1_p2:sensor:, 2/13/2016 11:30:37 AM,255
dws1_p2:sensor:, 2/13/2016 11:30:44 AM,0
dws1_p2:sensor:, 2/13/2016 11:34:17 AM,255
dws1_p2:sensor:, 2/13/2016 11:34:20 AM,0
dws1_p2:sensor:, 2/13/2016 11:34:48 AM,255
dws1_p2:sensor:, 2/13/2016 11:34:54 AM,0
dws1_p2:sensor:, 2/13/2016 11:38:54 AM,255
dws1_p2:sensor:, 2/13/2016 11:38:59 AM,0
dws1_p2:sensor:, 2/13/2016 11:43:57 AM,255
dws1_p2:sensor:, 2/13/2016 11:44:16 AM,0
dws1_p2:sensor:, 2/13/2016 12:16:42 PM,255
dws1_p2:sensor:, 2/13/2016 12:16:46 PM,0
dws1_p2:sensor:, 2/13/2016 12:16:46 PM,255
dws1_p2:sensor:, 2/13/2016 12:16:47 PM,0
dws1_p2:sensor:, 2/13/2016 12:46:06 PM,255
dws1_p2:sensor:, 2/13/2016 12:46:12 PM,0
dws1_p2:sensor:, 2/13/2016 4:44:43 PM,255
dws1_p2:sensor:, 2/13/2016 4:44:56 PM,0
dws1_p2:sensor:, 2/13/2016 5:51:46 PM,255
dws1_p2:sensor:, 2/13/2016 5:51:53 PM,0
dws1_p2:sensor:, 2/13/2016 7:24:05 PM,255
dws1_p2:sensor:, 2/13/2016 7:24:10 PM,0
dws1_p2:sensor:, 2/13/2016 7:27:05 PM,255
dws1_p2:sensor:, 2/13/2016 7:28:00 PM,0
dws1_p2:sensor:, 2/13/2016 8:41:17 PM,255
dws1_p2:sensor:, 2/13/2016 8:41:26 PM,0
dws1_p2:sensor:, 2/14/2016 8:43:32 AM,255
dws1_p2:sensor:, 2/14/2016 8:43:45 AM,0
dws1_p2:sensor:, 2/14/2016 8:43:57 AM,255
dws1_p2:sensor:, 2/14/2016 8:44:03 AM,0
dws1_p2:sensor:, 2/14/2016 10:12:29 AM,255
dws1_p2:sensor:, 2/14/2016 10:12:42 AM,0
dws1_p2:sensor:, 2/14/2016 10:35:39 AM,255
dws1_p2:sensor:, 2/14/2016 10:40:00 AM,0
dws1_p2:sensor:, 2/14/2016 11:14:34 AM,255
dws1_p2:sensor:, 2/14/2016 11:16:51 AM,0
dws1_p2:sensor:, 2/14/2016 12:05:19 PM,255
dws1_p2:sensor:, 2/14/2016 12:05:34 PM,0
dws1_p2:sensor:, 2/14/2016 2:03:20 PM,255
dws1_p2:sensor:, 2/14/2016 2:08:41 PM,0
dws1_p2:sensor:, 2/14/2016 2:11:42 PM,255
dws1_p2:sensor:, 2/14/2016 2:11:47 PM,0
dws1_p2:sensor:, 2/14/2016 2:15:31 PM,255
dws1_p2:sensor:, 2/14/2016 2:15:36 PM,0
dws1_p2:sensor:, 2/14/2016 2:16:31 PM,255
dws1_p2:sensor:, 2/14/2016 2:16:35 PM,0
dws1_p2:sensor:, 2/14/2016 3:55:38 PM,255
dws1_p2:sensor:, 2/14/2016 3:56:03 PM,0
dws1_p2:sensor:, 2/14/2016 4:49:33 PM,255
dws1_p2:sensor:, 2/14/2016 4:49:38 PM,0
dws1_p2:sensor:, 2/14/2016 4:49:47 PM,255
dws1_p2:sensor:, 2/14/2016 4:49:54 PM,0
dws1_p2:sensor:, 2/14/2016 4:50:06 PM,255
dws1_p2:sensor:, 2/14/2016 4:50:12 PM,0
dws1_p2:sensor:, 2/14/2016 6:33:20 PM,255
dws1_p2:sensor:, 2/14/2016 6:33:32 PM,0
dws1_p2:sensor:, 2/14/2016 6:33:32 PM,255
dws1_p2:sensor:, 2/15/2016 2:53:04 PM,0
dws1_p2:sensor:, 2/15/2016 2:53:04 PM,255
dws1_p2:sensor:, 2/15/2016 2:53:48 PM,0
dws1_p2:sensor:, 2/15/2016 2:53:55 PM,255
dws1_p2:sensor:, 2/15/2016 2:53:57 PM,0
dws1_p2:sensor:, 2/15/2016 2:54:19 PM,255
dws1_p2:sensor:, 2/15/2016 2:54:35 PM,0
dws1_p2:sensor:, 2/15/2016 2:54:57 PM,255
dws1_p2:sensor:, 2/15/2016 2:55:02 PM,0
dws1_p2:sensor:, 2/15/2016 4:08:58 PM,255
dws1_p2:sensor:, 2/15/2016 4:09:06 PM,0
dws1_p2:sensor:, 2/15/2016 4:09:42 PM,255
dws1_p2:sensor:, 2/15/2016 4:10:32 PM,0
dws1_p2:sensor:, 2/15/2016 4:50:55 PM,255
dws1_p2:sensor:, 2/15/2016 4:51:03 PM,0
dws1_p2:sensor:, 2/15/2016 6:45:56 PM,255
dws1_p2:sensor:, 2/15/2016 6:46:08 PM,0
