sensor_type,date,recorded
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 9:22:09 PM,10
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 9:26:09 PM,11
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 9:30:09 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 9:34:09 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 9:38:09 PM,13
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 9:46:09 PM,14
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 9:50:09 PM,16
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 9:54:09 PM,14
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 9:58:09 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:10:09 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:14:09 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:18:09 PM,0
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:22:09 PM,4
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:26:09 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:30:09 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:34:09 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:38:09 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:42:08 PM,4
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:46:09 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:50:09 PM,0
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:54:09 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 10:58:08 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:02:08 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:06:08 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:10:08 PM,4
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:14:08 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:18:08 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:22:09 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:26:08 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:30:08 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:38:08 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:42:11 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:50:08 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/7/2016 11:54:08 PM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:02:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:06:08 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:10:08 AM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:14:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:22:08 AM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:26:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:30:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:38:08 AM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:42:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:46:11 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:54:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:58:08 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:02:09 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:06:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:14:09 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:18:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:26:08 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:30:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:34:08 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:38:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:42:08 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:46:08 AM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:50:08 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:54:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:58:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:02:08 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:06:08 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:10:08 AM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:14:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:22:08 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:26:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:34:08 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:38:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:42:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:46:08 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:50:11 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:54:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:02:08 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:06:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:10:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:14:08 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:18:08 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:22:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:34:08 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:38:08 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:46:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:58:08 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:02:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:10:08 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:14:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:18:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:22:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:34:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:38:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:42:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:46:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:50:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:54:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:02:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:06:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:14:08 AM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:18:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:22:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:26:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:30:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:42:08 AM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:46:08 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:50:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:58:11 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:06:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:10:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:14:08 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:18:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:22:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:26:08 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:30:08 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:34:08 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:02:09 AM,53
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:06:09 AM,51
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:10:09 AM,46
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:14:09 AM,45
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:18:09 AM,49
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:22:09 AM,47
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:26:09 AM,53
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:30:09 AM,52
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:34:09 AM,49
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:38:09 AM,54
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:42:09 AM,19
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:46:09 AM,14
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:50:09 AM,18
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:54:09 AM,21
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:02:09 AM,22
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:06:09 AM,20
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:10:09 AM,23
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:18:09 AM,24
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:22:09 AM,27
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:26:09 AM,24
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:30:09 AM,18
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:34:09 AM,29
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:38:09 AM,31
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:46:10 AM,9
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:50:10 AM,13
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:54:10 AM,15
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:58:10 AM,14
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:06:10 AM,18
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:10:10 AM,15
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:14:10 AM,9
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:18:10 AM,15
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:22:10 AM,16
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:26:11 AM,2
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:30:11 AM,66
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:34:11 AM,19
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:38:11 AM,26
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:42:11 AM,62
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:46:11 AM,106
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:50:11 AM,196
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:54:11 AM,249
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:58:15 AM,248
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:02:12 AM,291
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:06:12 AM,230
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:10:12 AM,209
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:14:12 AM,985
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:18:12 AM,248
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:22:12 AM,548
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:26:12 AM,991
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:30:12 AM,1000
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:38:12 AM,854
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:42:12 AM,241
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:46:12 AM,377
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:50:12 AM,221
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:54:12 AM,244
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:58:12 AM,1000
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:02:12 AM,237
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:06:12 AM,228
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:10:12 AM,229
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:14:12 AM,227
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:18:12 AM,214
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:22:12 AM,201
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:26:12 AM,179
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:30:12 AM,171
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:34:12 AM,172
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:38:12 AM,169
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:42:12 AM,164
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:46:12 AM,162
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:50:12 AM,159
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:54:12 AM,155
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:02:15 PM,154
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:06:12 PM,156
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:10:12 PM,152
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:14:12 PM,153
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:18:12 PM,150
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:22:12 PM,146
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:26:12 PM,143
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:30:12 PM,131
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:34:12 PM,117
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:38:12 PM,96
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:42:12 PM,75
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:46:12 PM,66
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:50:12 PM,61
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:54:12 PM,57
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 12:58:12 PM,51
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:02:12 PM,45
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:06:12 PM,48
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:10:12 PM,49
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:14:12 PM,50
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:18:12 PM,45
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:22:12 PM,46
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:26:12 PM,36
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:30:12 PM,45
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:34:12 PM,43
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:38:12 PM,45
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:42:12 PM,44
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:46:12 PM,41
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:50:12 PM,36
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:54:12 PM,27
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 1:58:12 PM,33
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:02:12 PM,36
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:06:12 PM,37
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:10:12 PM,33
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:14:12 PM,31
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:18:12 PM,29
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:30:12 PM,16
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:34:12 PM,24
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:38:12 PM,28
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:42:12 PM,26
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:46:12 PM,25
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:50:12 PM,34
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 2:58:12 PM,32
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:02:12 PM,33
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:06:12 PM,32
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:10:12 PM,33
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:14:12 PM,31
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:18:12 PM,29
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:26:12 PM,26
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:30:12 PM,24
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:34:12 PM,21
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:38:12 PM,22
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:42:12 PM,20
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:50:12 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:54:12 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 3:58:12 PM,14
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:02:12 PM,13
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:06:12 PM,16
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:10:12 PM,11
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:14:12 PM,9
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:18:12 PM,11
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:22:12 PM,13
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:26:12 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:30:12 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:34:12 PM,1
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:38:12 PM,8
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:42:12 PM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:46:12 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:50:12 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:54:12 PM,8
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 4:58:12 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:02:12 PM,8
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:06:12 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:10:15 PM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:14:12 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:18:12 PM,2
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:22:12 PM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:34:12 PM,8
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:38:12 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:46:12 PM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:50:12 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 5:54:12 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:14:12 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:18:12 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:26:12 PM,8
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:34:12 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:42:12 PM,9
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:46:12 PM,8
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:50:12 PM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:54:12 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 6:58:12 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:02:12 PM,8
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:06:12 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:10:12 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:18:12 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:22:12 PM,20
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:26:12 PM,22
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:30:12 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:34:12 PM,11
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:38:12 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:42:12 PM,45
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:46:12 PM,51
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:50:12 PM,48
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:54:12 PM,14
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 7:58:12 PM,11
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:14:12 PM,16
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:18:12 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:22:12 PM,13
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:26:12 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:30:12 PM,11
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:34:12 PM,8
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:38:12 PM,13
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:42:12 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:46:12 PM,15
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:50:12 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:54:12 PM,16
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 8:58:12 PM,18
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:02:12 PM,14
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:06:12 PM,18
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:10:12 PM,10
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:14:12 PM,15
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:18:12 PM,14
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:22:12 PM,9
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:26:12 PM,11
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:34:12 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:42:12 PM,15
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:46:12 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:50:12 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:54:12 PM,13
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 9:58:12 PM,12
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:06:12 PM,8
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:10:12 PM,13
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:14:12 PM,10
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:18:12 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:26:12 PM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:30:12 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:34:12 PM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:38:12 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:42:12 PM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:46:12 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:54:12 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 10:58:12 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:02:12 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:06:12 PM,4
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:14:12 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:18:12 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:26:12 PM,6
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:30:12 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:34:12 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:42:12 PM,5
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:46:12 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:50:12 PM,0
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:54:12 PM,3
multisensor:sensormultilevel::luminositysensor:, 2/8/2016 11:58:12 PM,7
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:02:12 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:06:12 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:10:12 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:14:12 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:18:12 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:26:12 AM,0
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:30:12 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:34:12 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:42:12 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:46:12 AM,4
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:50:12 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:54:12 AM,3
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 12:58:12 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 1:06:12 AM,5
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 1:10:12 AM,6
multisensor:sensormultilevel::luminositysensor:, 2/9/2016 1:18:12 AM,5
